folio,ronda,en_encuesta,en_evaluaciones,en_cuestionario_nino,sexo,edad_anios,edad_meses_eval,region,comuna,area,fexp_transversal_enc,fexp_transversal_eval
506861,2017,1,1,1.0,2.0,7.0,88.0,4.0,4301.0,,221.0,229.0
506891,2012,1,1,,2.0,1.0,23.0,4.0,,1.0,155.55496215820312,174.06922912597656
506891,2017,1,1,0.0,2.0,7.0,86.0,4.0,4301.0,,221.0,229.0
506901,2012,1,1,,2.0,1.0,22.0,4.0,,1.0,155.55496215820312,174.06922912597656
506901,2017,1,1,1.0,2.0,7.0,89.0,4.0,4301.0,,221.0,229.0
506931,2012,1,1,,2.0,1.0,19.0,4.0,,1.0,166.83042907714844,182.07095336914062
506931,2017,1,1,1.0,2.0,7.0,88.0,4.0,4301.0,,235.0,255.0
506961,2012,1,1,,2.0,1.0,15.0,4.0,,1.0,166.83042907714844,182.07095336914062
506971,2012,1,1,,2.0,1.0,17.0,4.0,,1.0,166.83042907714844,182.07095336914062
506981,2012,1,1,,2.0,1.0,14.0,4.0,,2.0,166.83042907714844,182.07095336914062
506981,2017,1,1,0.0,2.0,6.0,82.0,4.0,4301.0,,235.0,255.0
506991,2012,1,1,,2.0,1.0,14.0,4.0,,1.0,166.83042907714844,182.07095336914062
506991,2017,1,1,0.0,2.0,6.0,81.0,4.0,4301.0,,235.0,255.0
507001,2012,1,1,,2.0,0.0,12.0,4.0,,1.0,166.83042907714844,182.07095336914062
507001,2017,1,1,0.0,2.0,6.0,75.0,4.0,4301.0,,235.0,255.0
507011,2012,1,1,,2.0,1.0,12.0,4.0,,2.0,166.83042907714844,182.07095336914062
507041,2012,1,1,,1.0,2.0,35.0,4.0,,1.0,174.80177307128906,209.38778686523438
507041,2017,1,1,0.0,1.0,8.0,104.0,4.0,4302.0,,254.0,270.0
507051,2012,1,1,,1.0,2.0,34.0,4.0,,1.0,174.80177307128906,209.38778686523438
507051,2017,1,1,1.0,1.0,8.0,102.0,4.0,4302.0,,254.0,270.0
507071,2012,1,1,,1.0,2.0,33.0,4.0,,2.0,174.80177307128906,209.38778686523438
507071,2017,1,1,1.0,1.0,8.0,98.0,4.0,4302.0,,254.0,270.0
507121,2012,1,1,,1.0,2.0,24.0,4.0,,1.0,203.9205322265625,214.47779846191406
507141,2012,1,1,,1.0,1.0,22.0,4.0,,1.0,203.9205322265625,214.47779846191406
507141,2017,1,1,1.0,1.0,7.0,89.0,4.0,4302.0,,276.0,295.0
507151,2012,1,1,,1.0,1.0,21.0,4.0,,2.0,203.9205322265625,214.47779846191406
507171,2012,1,1,,1.0,1.0,18.0,4.0,,2.0,218.70181274414062,224.33705139160156
507171,2017,1,1,0.0,1.0,6.0,86.0,4.0,4302.0,,295.0,328.0
507211,2012,1,1,,1.0,1.0,13.0,4.0,,2.0,218.70181274414062,224.33705139160156
507211,2017,1,1,0.0,1.0,6.0,81.0,4.0,4302.0,,295.0,328.0
507231,2012,1,1,,2.0,2.0,31.0,4.0,,1.0,203.9205322265625,214.47779846191406
507241,2012,1,1,,2.0,2.0,29.0,4.0,,1.0,203.9205322265625,214.47779846191406
507241,2017,1,1,1.0,2.0,7.0,93.0,4.0,4302.0,,276.0,295.0
507251,2012,1,0,,2.0,2.0,,4.0,,1.0,203.9205322265625,
507251,2017,1,1,1.0,2.0,7.0,95.0,4.0,4302.0,,276.0,295.0
507261,2012,1,1,,2.0,2.0,28.0,4.0,,1.0,203.9205322265625,214.47779846191406
507261,2017,1,1,1.0,2.0,7.0,95.0,4.0,4302.0,,276.0,295.0
507311,2012,1,1,,2.0,1.0,16.0,4.0,,1.0,218.70181274414062,224.33705139160156
507311,2017,1,1,0.0,2.0,6.0,82.0,4.0,4302.0,,295.0,328.0
507341,2012,1,1,,2.0,1.0,12.0,4.0,,1.0,218.70181274414062,224.33705139160156
507341,2017,1,1,0.0,2.0,6.0,77.0,4.0,4302.0,,295.0,328.0
507351,2012,1,1,,2.0,0.0,11.0,4.0,,2.0,218.70181274414062,224.33705139160156
507351,2017,1,1,0.0,2.0,6.0,78.0,4.0,4302.0,,295.0,328.0
507371,2012,1,1,,2.0,0.0,9.0,4.0,,2.0,218.70181274414062,224.33705139160156
507371,2017,1,0,0.0,2.0,6.0,,4.0,4302.0,,295.0,
507381,2012,1,1,,2.0,0.0,9.0,4.0,,1.0,218.70181274414062,224.33705139160156
507421,2012,1,1,,1.0,2.0,35.0,5.0,,1.0,240.78359985351562,329.2362976074219
507421,2017,1,1,0.0,1.0,8.0,101.0,5.0,5101.0,,324.0,354.0
507431,2012,1,1,,1.0,2.0,31.0,5.0,,1.0,262.3081359863281,360.4969177246094
507431,2017,1,1,1.0,1.0,8.0,100.0,5.0,5101.0,,304.0,331.0
507501,2012,1,0,,1.0,2.0,,5.0,,1.0,262.3081359863281,
507531,2012,1,1,,1.0,2.0,26.0,5.0,,1.0,262.3081359863281,360.4969177246094
507531,2017,1,1,1.0,1.0,7.0,90.0,5.0,5101.0,,304.0,331.0
507561,2012,1,1,,1.0,2.0,25.0,5.0,,1.0,262.3081359863281,360.4969177246094
507561,2017,1,1,1.0,1.0,7.0,94.0,5.0,5101.0,,304.0,331.0
507581,2012,1,0,,1.0,2.0,,5.0,,1.0,262.3081359863281,
507581,2017,1,1,1.0,1.0,7.0,89.0,5.0,5101.0,,304.0,331.0
507631,2012,1,1,,1.0,2.0,23.0,5.0,,1.0,262.3081359863281,360.4969177246094
507631,2017,1,1,1.0,1.0,7.0,89.0,5.0,5101.0,,304.0,331.0
507711,2012,1,1,,1.0,1.0,15.0,5.0,,1.0,271.9308166503906,381.32421875
507711,2017,1,1,0.0,1.0,6.0,81.0,5.0,5101.0,,326.0,378.0
507771,2012,1,0,,1.0,1.0,,5.0,,1.0,271.9308166503906,
507771,2017,1,1,0.0,1.0,6.0,84.0,5.0,5101.0,,326.0,378.0
507781,2012,1,1,,1.0,0.0,12.0,5.0,,1.0,271.9308166503906,381.32421875
507801,2012,1,1,,1.0,0.0,11.0,5.0,,1.0,271.9308166503906,381.32421875
507801,2017,1,1,0.0,1.0,6.0,78.0,5.0,5102.0,,326.0,378.0
507831,2012,1,0,,2.0,2.0,,5.0,,1.0,240.78359985351562,
507831,2017,1,1,1.0,2.0,8.0,104.0,5.0,5101.0,,324.0,354.0
507861,2012,1,1,,2.0,2.0,34.0,5.0,,1.0,240.78359985351562,329.2362976074219
507861,2017,1,1,1.0,2.0,8.0,98.0,5.0,5101.0,,324.0,354.0
507911,2012,1,1,,2.0,2.0,31.0,5.0,,1.0,240.78359985351562,329.2362976074219
507911,2017,1,1,1.0,2.0,8.0,101.0,5.0,5101.0,,324.0,354.0
507921,2012,1,1,,2.0,2.0,31.0,5.0,,1.0,262.3081359863281,360.4969177246094
507921,2017,1,1,1.0,2.0,7.0,96.0,5.0,5101.0,,304.0,331.0
507931,2012,1,0,,2.0,2.0,,5.0,,1.0,262.3081359863281,
507931,2017,1,1,1.0,2.0,8.0,100.0,5.0,5101.0,,304.0,331.0
507971,2012,1,1,,2.0,2.0,27.0,5.0,,1.0,262.3081359863281,360.4969177246094
507981,2012,1,1,,2.0,2.0,26.0,5.0,,1.0,262.3081359863281,360.4969177246094
507981,2017,1,1,1.0,2.0,7.0,93.0,5.0,5101.0,,304.0,331.0
507991,2012,1,1,,2.0,2.0,25.0,5.0,,1.0,262.3081359863281,360.4969177246094
507991,2017,1,1,1.0,2.0,7.0,93.0,5.0,5101.0,,304.0,331.0
508031,2012,1,1,,2.0,1.0,21.0,5.0,,1.0,262.3081359863281,360.4969177246094
508031,2017,1,0,0.0,2.0,7.0,,5.0,5101.0,,304.0,
508051,2012,1,1,,2.0,1.0,19.0,5.0,,1.0,271.9308166503906,381.32421875
508051,2017,1,1,1.0,2.0,7.0,87.0,5.0,5101.0,,326.0,378.0
508101,2012,1,1,,2.0,1.0,18.0,5.0,,1.0,271.9308166503906,381.32421875
508101,2017,1,0,0.0,2.0,6.0,,5.0,5101.0,,326.0,
508121,2012,1,1,,2.0,1.0,16.0,5.0,,1.0,271.9308166503906,381.32421875
508121,2017,1,1,0.0,2.0,6.0,81.0,5.0,5101.0,,326.0,378.0
508151,2012,1,1,,2.0,1.0,15.0,5.0,,1.0,271.9308166503906,381.32421875
508151,2017,1,1,0.0,2.0,6.0,83.0,5.0,5101.0,,326.0,378.0
508161,2012,1,1,,2.0,1.0,15.0,5.0,,1.0,271.9308166503906,381.32421875
508181,2012,1,1,,2.0,1.0,14.0,5.0,,1.0,271.9308166503906,381.32421875
508181,2017,1,1,0.0,2.0,6.0,81.0,5.0,5101.0,,326.0,378.0
508191,2012,1,1,,2.0,1.0,13.0,5.0,,1.0,271.9308166503906,381.32421875
508191,2017,1,1,0.0,2.0,6.0,82.0,5.0,5101.0,,326.0,378.0
508201,2012,1,0,,2.0,0.0,,5.0,,1.0,271.9308166503906,
508201,2017,1,1,0.0,2.0,6.0,80.0,5.0,5101.0,,326.0,378.0
508211,2012,1,1,,2.0,0.0,11.0,5.0,,1.0,271.9308166503906,381.32421875
508211,2017,1,1,0.0,2.0,6.0,76.0,5.0,5101.0,,326.0,378.0
508241,2012,1,0,,2.0,0.0,,5.0,,1.0,271.9308166503906,
508241,2017,1,1,0.0,2.0,6.0,79.0,5.0,5101.0,,326.0,378.0
508251,2012,1,1,,2.0,0.0,12.0,5.0,,1.0,271.9308166503906,381.32421875
508261,2012,1,0,,2.0,0.0,,5.0,,1.0,271.9308166503906,
508261,2017,1,1,0.0,2.0,6.0,74.0,5.0,5101.0,,326.0,378.0
508281,2012,1,0,,2.0,0.0,,5.0,,1.0,271.9308166503906,
508281,2017,1,1,0.0,2.0,6.0,74.0,5.0,5101.0,,326.0,378.0
508291,2012,1,1,,2.0,0.0,8.0,5.0,,1.0,271.9308166503906,381.32421875
508291,2017,1,1,0.0,2.0,6.0,77.0,5.0,5101.0,,326.0,378.0
508321,2012,1,1,,1.0,2.0,30.0,5.0,,1.0,192.71629333496094,215.19435119628906
508321,2017,1,1,1.0,1.0,8.0,99.0,5.0,5103.0,,240.0,273.0
508361,2012,1,1,,1.0,1.0,18.0,5.0,,1.0,199.78602600097656,227.626953125
508361,2017,1,1,1.0,1.0,7.0,85.0,5.0,5103.0,,257.0,313.0
508371,2012,1,1,,1.0,0.0,9.0,5.0,,1.0,199.78602600097656,227.626953125
508391,2012,1,1,,2.0,2.0,34.0,5.0,,1.0,176.90234375,196.53367614746094
508391,2017,1,1,1.0,2.0,8.0,104.0,5.0,5103.0,,255.0,292.0
508401,2012,1,1,,2.0,2.0,32.0,5.0,,1.0,176.90234375,196.53367614746094
508401,2017,1,1,1.0,2.0,8.0,102.0,5.0,5103.0,,255.0,292.0
508421,2012,1,1,,2.0,2.0,26.0,5.0,,1.0,192.71629333496094,215.19435119628906
508421,2017,1,0,1.0,2.0,7.0,,5.0,5804.0,,240.0,
508451,2012,1,1,,2.0,1.0,19.0,5.0,,1.0,199.78602600097656,227.626953125
508451,2017,1,1,1.0,2.0,7.0,87.0,5.0,5103.0,,257.0,313.0
508461,2012,1,0,,2.0,1.0,,5.0,,1.0,199.78602600097656,
508471,2012,1,1,,2.0,0.0,11.0,5.0,,1.0,199.78602600097656,227.626953125
508471,2017,1,1,0.0,2.0,6.0,80.0,5.0,5103.0,,257.0,313.0
508491,2012,1,1,,1.0,2.0,35.0,5.0,,1.0,284.30792236328125,280.7633056640625
508491,2017,1,1,1.0,1.0,8.0,100.0,5.0,5804.0,,457.0,498.0
508501,2012,1,1,,1.0,2.0,33.0,5.0,,1.0,309.7232360839844,307.4214782714844
508501,2017,1,1,1.0,1.0,8.0,100.0,5.0,5801.0,,429.0,466.0
508541,2012,1,1,,1.0,1.0,22.0,5.0,,1.0,309.7232360839844,307.4214782714844
508541,2017,1,1,1.0,1.0,7.0,92.0,5.0,5801.0,,429.0,466.0
508581,2012,1,1,,1.0,1.0,18.0,5.0,,1.0,321.0853271484375,325.1824035644531
508721,2012,1,1,,2.0,2.0,32.0,5.0,,1.0,284.30792236328125,280.7633056640625
508721,2017,1,1,1.0,2.0,8.0,100.0,5.0,5109.0,,457.0,498.0
508741,2012,1,1,,2.0,2.0,30.0,5.0,,1.0,309.7232360839844,307.4214782714844
508791,2012,1,1,,2.0,2.0,28.0,5.0,,1.0,309.7232360839844,307.4214782714844
508791,2017,1,1,1.0,2.0,7.0,94.0,5.0,5801.0,,429.0,466.0
508801,2012,1,1,,2.0,2.0,26.0,5.0,,1.0,309.7232360839844,307.4214782714844
508821,2012,1,1,,2.0,2.0,25.0,5.0,,1.0,309.7232360839844,307.4214782714844
508821,2017,1,1,1.0,2.0,7.0,94.0,5.0,5801.0,,429.0,466.0
508831,2012,1,1,,2.0,1.0,23.0,5.0,,1.0,309.7232360839844,307.4214782714844
508831,2017,1,1,1.0,2.0,7.0,92.0,5.0,5801.0,,429.0,466.0
508861,2012,1,1,,2.0,1.0,19.0,5.0,,1.0,321.0853271484375,325.1824035644531
508861,2017,1,1,1.0,2.0,7.0,85.0,5.0,5801.0,,459.0,533.0
508871,2012,1,1,,2.0,1.0,19.0,5.0,,1.0,321.0853271484375,325.1824035644531
508871,2017,1,0,0.0,2.0,6.0,,5.0,5804.0,,459.0,
508891,2012,1,1,,2.0,1.0,15.0,5.0,,1.0,321.0853271484375,325.1824035644531
508901,2012,1,1,,2.0,1.0,14.0,5.0,,1.0,321.0853271484375,325.1824035644531
508901,2017,1,1,0.0,2.0,6.0,82.0,5.0,5101.0,,459.0,533.0
508941,2012,1,1,,1.0,3.0,37.0,5.0,,1.0,172.24745178222656,179.5502471923828
508941,2017,1,1,1.0,1.0,8.0,98.0,5.0,5804.0,,251.0,247.0
508961,2012,1,1,,1.0,2.0,35.0,5.0,,1.0,172.24745178222656,179.5502471923828
508971,2012,1,1,,1.0,2.0,32.0,5.0,,1.0,172.24745178222656,179.5502471923828
508971,2017,1,1,1.0,1.0,7.0,99.0,5.0,5804.0,,251.0,247.0
508981,2012,1,1,,1.0,2.0,31.0,5.0,,1.0,187.64529418945312,196.5983428955078
508981,2017,1,1,1.0,1.0,8.0,98.0,5.0,5804.0,,236.0,231.0
509011,2012,1,1,,1.0,2.0,28.0,5.0,,1.0,187.64529418945312,196.5983428955078
509011,2017,1,1,1.0,1.0,7.0,94.0,5.0,5804.0,,236.0,231.0
509031,2012,1,1,,1.0,2.0,26.0,5.0,,1.0,187.64529418945312,196.5983428955078
509031,2017,1,1,1.0,1.0,7.0,96.0,5.0,5804.0,,236.0,231.0
509041,2012,1,1,,1.0,1.0,27.0,5.0,,1.0,187.64529418945312,196.5983428955078
509041,2017,1,1,1.0,1.0,7.0,89.0,5.0,5804.0,,236.0,231.0
509051,2012,1,1,,1.0,1.0,22.0,5.0,,1.0,187.64529418945312,196.5983428955078
509051,2017,1,1,1.0,1.0,7.0,86.0,5.0,5804.0,,236.0,231.0
509071,2012,1,0,,1.0,1.0,,5.0,,1.0,194.52899169921875,
509071,2017,1,1,0.0,1.0,6.0,83.0,5.0,5804.0,,253.0,264.0
509091,2012,1,1,,1.0,1.0,19.0,5.0,,1.0,194.52899169921875,207.9565887451172
509101,2012,1,1,,1.0,1.0,19.0,5.0,,1.0,194.52899169921875,207.9565887451172
509101,2017,1,1,0.0,1.0,6.0,81.0,5.0,5804.0,,253.0,264.0
509111,2012,1,1,,1.0,1.0,15.0,5.0,,1.0,194.52899169921875,207.9565887451172
509111,2017,1,1,0.0,1.0,6.0,79.0,5.0,5804.0,,253.0,264.0
509121,2012,1,1,,1.0,1.0,14.0,5.0,,1.0,194.52899169921875,207.9565887451172
509121,2017,1,1,0.0,1.0,6.0,79.0,5.0,5804.0,,253.0,264.0
509141,2012,1,1,,1.0,0.0,10.0,5.0,,1.0,194.52899169921875,207.9565887451172
509181,2012,1,1,,2.0,2.0,29.0,5.0,,1.0,187.64529418945312,196.5983428955078
509221,2012,1,1,,2.0,1.0,22.0,5.0,,1.0,187.64529418945312,196.5983428955078
509221,2017,1,1,1.0,2.0,7.0,92.0,5.0,5804.0,,236.0,231.0
509271,2012,1,1,,2.0,0.0,10.0,5.0,,1.0,194.52899169921875,207.9565887451172
509271,2017,1,1,0.0,2.0,6.0,77.0,5.0,5804.0,,253.0,264.0
509281,2012,1,1,,2.0,0.0,10.0,5.0,,1.0,194.52899169921875,207.9565887451172
509281,2017,1,1,0.0,2.0,6.0,80.0,5.0,5804.0,,253.0,264.0
509301,2012,1,1,,2.0,0.0,10.0,5.0,,1.0,194.52899169921875,207.9565887451172
509301,2017,1,1,0.0,2.0,6.0,76.0,5.0,5804.0,,253.0,264.0
509311,2012,1,1,,1.0,2.0,34.0,5.0,,1.0,243.24093627929688,270.2342529296875
509311,2017,1,1,1.0,1.0,8.0,102.0,5.0,5109.0,,382.0,443.0
509321,2012,1,1,,1.0,3.0,34.0,5.0,,1.0,243.24093627929688,270.2342529296875
509341,2012,1,0,,1.0,2.0,,5.0,,1.0,243.24093627929688,
509341,2017,1,0,0.0,1.0,8.0,,5.0,5109.0,,382.0,
509351,2012,1,1,,1.0,2.0,33.0,5.0,,1.0,243.24093627929688,270.2342529296875
509351,2017,1,1,1.0,1.0,8.0,102.0,5.0,5109.0,,382.0,443.0
509361,2012,1,1,,1.0,2.0,34.0,5.0,,1.0,243.24093627929688,270.2342529296875
509361,2017,1,1,1.0,1.0,8.0,97.0,5.0,5109.0,,382.0,443.0
509381,2012,1,1,,1.0,2.0,32.0,5.0,,1.0,243.24093627929688,270.2342529296875
509391,2012,1,1,,1.0,2.0,33.0,5.0,,1.0,264.9851379394531,295.8927307128906
509391,2017,1,1,1.0,1.0,8.0,101.0,5.0,5109.0,,358.0,414.0
509441,2012,1,1,,1.0,2.0,26.0,5.0,,1.0,264.9851379394531,295.8927307128906
509441,2017,1,1,1.0,1.0,7.0,94.0,5.0,5701.0,,358.0,414.0
509481,2012,1,0,,1.0,2.0,,5.0,,1.0,264.9851379394531,
509481,2017,1,1,1.0,1.0,7.0,92.0,5.0,5109.0,,358.0,414.0
509531,2012,1,1,,1.0,1.0,21.0,5.0,,1.0,264.9851379394531,295.8927307128906
509531,2017,1,1,1.0,1.0,7.0,92.0,5.0,5109.0,,358.0,414.0
509571,2012,1,1,,1.0,1.0,20.0,5.0,,1.0,264.9851379394531,295.8927307128906
509581,2012,1,1,,1.0,1.0,21.0,5.0,,1.0,274.7060241699219,312.9875793457031
509581,2017,1,0,0.0,1.0,7.0,,5.0,5109.0,,384.0,
509601,2012,1,1,,1.0,1.0,20.0,5.0,,1.0,274.7060241699219,312.9875793457031
509601,2017,1,1,1.0,1.0,7.0,86.0,5.0,5109.0,,384.0,474.0
509641,2012,1,1,,1.0,1.0,16.0,5.0,,1.0,274.7060241699219,312.9875793457031
509641,2017,1,1,0.0,1.0,6.0,82.0,5.0,5109.0,,384.0,474.0
509671,2012,1,1,,1.0,1.0,15.0,5.0,,1.0,274.7060241699219,312.9875793457031
509671,2017,1,1,0.0,1.0,6.0,82.0,5.0,5109.0,,384.0,474.0
509731,2012,1,1,,1.0,0.0,9.0,5.0,,1.0,274.7060241699219,312.9875793457031
509731,2017,1,1,0.0,1.0,6.0,78.0,5.0,5109.0,,384.0,474.0
509741,2012,1,1,,1.0,0.0,11.0,5.0,,1.0,274.7060241699219,312.9875793457031
509741,2017,1,1,0.0,1.0,6.0,79.0,5.0,5109.0,,384.0,474.0
509781,2012,1,1,,2.0,2.0,35.0,5.0,,1.0,243.24093627929688,270.2342529296875
509781,2017,1,1,1.0,2.0,8.0,103.0,5.0,5109.0,,382.0,443.0
509791,2012,1,1,,2.0,3.0,38.0,5.0,,1.0,243.24093627929688,270.2342529296875
509791,2017,1,1,1.0,2.0,8.0,104.0,1.0,1101.0,,382.0,443.0
509811,2012,1,1,,2.0,2.0,32.0,5.0,,1.0,243.24093627929688,270.2342529296875
509821,2012,1,1,,2.0,2.0,33.0,5.0,,1.0,243.24093627929688,270.2342529296875
509821,2017,1,1,1.0,2.0,7.0,95.0,5.0,5109.0,,382.0,443.0
509831,2012,1,0,,2.0,2.0,,5.0,,1.0,243.24093627929688,
509851,2012,1,1,,2.0,2.0,30.0,5.0,,1.0,264.9851379394531,295.8927307128906
509851,2017,1,1,1.0,2.0,8.0,96.0,5.0,5109.0,,358.0,414.0
509881,2012,1,1,,2.0,2.0,31.0,5.0,,1.0,264.9851379394531,295.8927307128906
509901,2012,1,1,,2.0,2.0,30.0,5.0,,1.0,264.9851379394531,295.8927307128906
509901,2017,1,1,1.0,2.0,8.0,97.0,5.0,5109.0,,358.0,414.0
509911,2012,1,1,,2.0,2.0,28.0,5.0,,1.0,264.9851379394531,295.8927307128906
509911,2017,1,1,1.0,2.0,7.0,93.0,5.0,5109.0,,358.0,414.0
509921,2012,1,1,,2.0,2.0,31.0,5.0,,1.0,264.9851379394531,295.8927307128906
509951,2012,1,1,,2.0,2.0,28.0,5.0,,1.0,264.9851379394531,295.8927307128906
509961,2012,1,0,,2.0,2.0,,5.0,,1.0,264.9851379394531,
509961,2017,1,1,1.0,2.0,7.0,94.0,5.0,5109.0,,358.0,414.0
510031,2012,1,1,,2.0,1.0,22.0,5.0,,1.0,264.9851379394531,295.8927307128906
510061,2012,1,1,,2.0,1.0,20.0,5.0,,1.0,264.9851379394531,295.8927307128906
510061,2017,1,1,0.0,2.0,6.0,84.0,5.0,5109.0,,358.0,414.0
510141,2012,1,1,,2.0,1.0,19.0,5.0,,1.0,274.7060241699219,312.9875793457031
510141,2017,1,1,0.0,2.0,6.0,81.0,5.0,5109.0,,384.0,474.0
510151,2012,1,1,,2.0,1.0,17.0,5.0,,1.0,274.7060241699219,312.9875793457031
510151,2017,1,1,0.0,2.0,6.0,84.0,5.0,5109.0,,384.0,474.0
510161,2012,1,1,,2.0,1.0,17.0,5.0,,1.0,274.7060241699219,312.9875793457031
510171,2012,1,1,,2.0,1.0,13.0,5.0,,1.0,274.7060241699219,312.9875793457031
510171,2017,1,0,0.0,2.0,6.0,,5.0,5109.0,,384.0,
510311,2012,1,1,,1.0,2.0,29.0,5.0,,1.0,258.9623107910156,257.03778076171875
510311,2017,1,1,1.0,1.0,7.0,94.0,5.0,5301.0,,586.0,668.0
510321,2012,1,1,,1.0,2.0,28.0,5.0,,1.0,258.9623107910156,257.03778076171875
510341,2012,1,1,,1.0,2.0,27.0,5.0,,1.0,258.9623107910156,257.03778076171875
510361,2012,1,1,,1.0,2.0,25.0,5.0,,1.0,258.9623107910156,257.03778076171875
510361,2017,1,1,1.0,1.0,7.0,92.0,5.0,5301.0,,586.0,668.0
510371,2012,1,1,,1.0,1.0,24.0,5.0,,1.0,258.9623107910156,257.03778076171875
510371,2017,1,1,0.0,1.0,7.0,87.0,5.0,5301.0,,586.0,668.0
510441,2012,1,1,,1.0,1.0,16.0,5.0,,1.0,268.4622497558594,271.8878479003906
510461,2012,1,1,,1.0,1.0,17.0,5.0,,1.0,268.4622497558594,271.8878479003906
510491,2012,1,1,,1.0,0.0,11.0,5.0,,1.0,268.4622497558594,271.8878479003906
510491,2017,1,0,0.0,1.0,6.0,,5.0,5301.0,,627.0,
510551,2012,1,1,,2.0,2.0,33.0,5.0,,1.0,237.71234130859375,234.7486572265625
510591,2012,1,1,,2.0,2.0,28.0,5.0,,1.0,258.9623107910156,257.03778076171875
510601,2012,1,1,,2.0,2.0,27.0,5.0,,1.0,258.9623107910156,257.03778076171875
510601,2017,1,1,1.0,2.0,7.0,94.0,5.0,5301.0,,586.0,668.0
510611,2012,1,1,,2.0,2.0,25.0,5.0,,1.0,258.9623107910156,257.03778076171875
510641,2012,1,1,,2.0,1.0,19.0,5.0,,1.0,268.4622497558594,271.8878479003906
510641,2017,1,1,0.0,2.0,6.0,88.0,5.0,5301.0,,627.0,764.0
510661,2012,1,1,,2.0,1.0,14.0,5.0,,1.0,268.4622497558594,271.8878479003906
510681,2012,1,1,,2.0,1.0,13.0,5.0,,1.0,268.4622497558594,271.8878479003906
510701,2012,1,1,,1.0,2.0,34.0,5.0,,1.0,120.615478515625,131.02305603027344
510711,2012,1,1,,1.0,2.0,33.0,5.0,,2.0,120.615478515625,131.02305603027344
510711,2017,1,1,1.0,1.0,8.0,97.0,5.0,5501.0,,157.0,154.0
510731,2012,1,1,,1.0,2.0,27.0,5.0,,1.0,131.3977508544922,143.46356201171875
510731,2017,1,1,1.0,1.0,7.0,97.0,5.0,5501.0,,147.0,144.0
510741,2012,1,1,,1.0,2.0,26.0,5.0,,1.0,131.3977508544922,143.46356201171875
510741,2017,1,1,1.0,1.0,7.0,95.0,5.0,5501.0,,147.0,144.0
510761,2012,1,1,,1.0,1.0,16.0,5.0,,1.0,136.218017578125,151.7519989013672
510761,2017,1,1,0.0,1.0,6.0,86.0,5.0,5501.0,,158.0,165.0
510771,2012,1,1,,1.0,1.0,14.0,5.0,,1.0,136.218017578125,151.7519989013672
510771,2017,1,1,0.0,1.0,6.0,84.0,5.0,5501.0,,158.0,165.0
510791,2012,1,1,,1.0,1.0,13.0,5.0,,2.0,136.218017578125,151.7519989013672
510791,2017,1,1,0.0,1.0,6.0,82.0,5.0,5501.0,,158.0,165.0
510801,2012,1,1,,1.0,1.0,12.0,5.0,,1.0,136.218017578125,151.7519989013672
510801,2017,1,1,0.0,1.0,6.0,81.0,5.0,5501.0,,158.0,165.0
510831,2012,1,1,,1.0,0.0,8.0,5.0,,1.0,136.218017578125,151.7519989013672
510831,2017,1,1,0.0,1.0,6.0,72.0,5.0,5501.0,,158.0,165.0
510841,2012,1,1,,2.0,2.0,36.0,5.0,,2.0,120.615478515625,131.02305603027344
510851,2012,1,1,,2.0,2.0,35.0,5.0,,1.0,120.615478515625,131.02305603027344
510851,2017,1,1,1.0,2.0,8.0,102.0,5.0,5501.0,,157.0,154.0
510881,2012,1,1,,2.0,2.0,29.0,5.0,,2.0,131.3977508544922,143.46356201171875
510881,2017,1,1,1.0,2.0,8.0,99.0,5.0,5501.0,,147.0,144.0
510891,2012,1,1,,2.0,2.0,31.0,5.0,,1.0,131.3977508544922,143.46356201171875
510891,2017,1,1,1.0,2.0,8.0,97.0,5.0,5501.0,,147.0,144.0
510911,2012,1,1,,2.0,2.0,24.0,5.0,,1.0,131.3977508544922,143.46356201171875
510911,2017,1,1,1.0,2.0,7.0,92.0,5.0,5501.0,,147.0,144.0
510921,2012,1,1,,2.0,1.0,23.0,5.0,,1.0,131.3977508544922,143.46356201171875
510921,2017,1,1,1.0,2.0,7.0,93.0,5.0,5501.0,,147.0,144.0
510941,2012,1,0,,2.0,1.0,,5.0,,1.0,131.3977508544922,
510941,2017,1,1,1.0,2.0,7.0,92.0,5.0,5501.0,,147.0,144.0
510951,2012,1,1,,2.0,1.0,22.0,5.0,,1.0,131.3977508544922,143.46356201171875
510951,2017,1,1,1.0,2.0,7.0,90.0,5.0,5501.0,,147.0,144.0
510961,2012,1,1,,2.0,1.0,19.0,5.0,,1.0,131.3977508544922,143.46356201171875
510961,2017,1,1,1.0,2.0,7.0,85.0,5.0,5501.0,,147.0,144.0
510971,2012,1,0,,2.0,1.0,,5.0,,1.0,136.218017578125,
510971,2017,1,1,1.0,2.0,7.0,89.0,5.0,5501.0,,158.0,165.0
510991,2012,1,1,,2.0,0.0,9.0,5.0,,2.0,136.218017578125,151.7519989013672
510991,2017,1,1,0.0,2.0,6.0,78.0,5.0,5502.0,,158.0,165.0
511001,2012,1,1,,2.0,1.0,20.0,5.0,,1.0,131.3977508544922,143.46356201171875
511001,2017,1,1,1.0,2.0,7.0,91.0,5.0,5502.0,,186.0,190.0
511041,2012,1,1,,1.0,2.0,33.0,5.0,,1.0,147.41860961914062,145.58067321777344
511041,2017,1,1,1.0,1.0,8.0,103.0,5.0,5802.0,,216.0,212.0
