folio,en_2010,en_eval_2010,en_2012,en_eval_2012,en_2017,en_eval_2017,en_2024,en_eval_2024,n_rondas,patron_participacion,muestra_origen,sexo,sexo_consistente,muestra_2012,fexp_encP_2012,fexp_testP_2012,espanel_2017,fexp_hogP_2017,fexp_encP_2017,fexp_evaP_2017,fexp_encP_1217_2017,fexp_evaP_1217_2017,fexp_encP_1017_2017,fexp_evaP_1017_2017,f_exp_1024,f_exp_101224,f_exp_101724,f_exp_10121724
322201,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,58.32305908203125,68.43431854248047,1.0,94.87539672851562,94.87539672851562,106.74921417236328,93.56765747070312,110.484130859375,81.51884460449219,90.29680633544922,70.8814233461694,108.2280622560384,80.9903185366802,123.76634987022989
322211,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,64.26588439941406,76.18415832519531,,,,,,,,,,,,
322261,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,61.507301330566406,67.37981414794922,,,,,,,,,,,,
322271,1,1,1,0,0,0,1,1,3,1101,original_2010,2.0,1,1.0,60.74677658081055,,,,,,,,,,76.80053831108867,,85.27968091679288,
322281,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,61.9107551574707,70.22297668457031,1.0,34.889827728271484,104.66947937011719,123.05465698242188,103.22674560546875,127.36006927490234,91.46653747558594,100.3344497680664,96.21850179166108,125.74684422529657,110.76342530197935,136.7147831628279
322291,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,71.01286315917969,81.4361801147461,1.0,64.3062973022461,128.6125946044922,149.03697204589844,126.83983612060547,154.25144958496094,103.3812484741211,112.43524169921875,83.43782915947003,133.6478564916561,105.23494117794151,164.37420362836434
322311,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,71.01286315917969,81.4361801147461,1.0,128.6125946044922,128.6125946044922,149.03697204589844,126.83983612060547,154.25144958496094,103.3812484741211,112.43524169921875,,,,
322331,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,61.9107551574707,67.37981414794922,,,,,,,,,70.8814233461694,,80.9903185366802,
322341,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,61.9107551574707,67.37981414794922,1.0,48.67030334472656,97.34060668945312,114.3001480102539,95.99889373779297,118.29926300048828,86.0750503540039,97.26394653320312,66.77795053344254,100.16020644630004,77.40184230462263,104.59296033254145
322351,1,1,1,0,1,1,1,1,4,1111,original_2010,1.0,1,1.0,60.74677658081055,,1.0,48.67030334472656,97.34060668945312,,95.99889373779297,,91.46653747558594,100.3344497680664,85.2611650343206,116.75238393357873,98.09474794485278,146.95073497966214
322361,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,64.26588439941406,76.18415832519531,,,,,,,,,,,,
322381,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,60.74677658081055,67.37981414794922,1.0,104.66947937011719,104.66947937011719,123.05465698242188,103.22674560546875,127.36006927490234,91.46653747558594,100.3344497680664,100.96937035381733,139.91817628998967,105.59702647108595,152.77469463656098
322401,1,1,0,0,1,1,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,103.3812484741211,112.43524169921875,,,,
322411,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,64.26588439941406,76.18415832519531,1.0,52.334739685058594,104.66947937011719,123.05465698242188,103.22674560546875,127.36006927490234,91.46653747558594,100.3344497680664,85.2611650343206,133.6478564916561,104.78432623690857,151.31671272791291
322421,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,61.507301330566406,70.22297668457031,1.0,104.66947937011719,104.66947937011719,123.05465698242188,103.22674560546875,127.36006927490234,91.46653747558594,100.3344497680664,73.93877400193298,105.3480973332711,82.96884393837347,122.83731758754777
322441,1,1,1,0,1,1,0,0,3,1110,original_2010,1.0,1,1.0,71.01286315917969,,1.0,128.6125946044922,128.6125946044922,,126.83983612060547,,103.3812484741211,112.43524169921875,,,,
322451,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,64.26588439941406,76.18415832519531,1.0,64.3062973022461,128.6125946044922,149.03697204589844,126.83983612060547,154.25144958496094,103.3812484741211,112.43524169921875,70.8814233461694,105.45059471013204,82.20119059812141,119.64099098629532
322471,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,62.71669006347656,76.4139404296875,1.0,95.98226928710938,95.98226928710938,131.4210662841797,94.83136749267578,125.77558898925781,88.49179077148438,105.89791870117188,,,,
322501,1,1,1,0,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,,1.0,98.8401870727539,98.8401870727539,,97.65501403808594,,88.49179077148438,114.06881713867188,71.50869974237756,95.48473066816075,78.3519058059054,108.06243279849384
322541,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,62.71669006347656,74.46759796142578,1.0,95.98226928710938,95.98226928710938,122.73908996582031,94.83136749267578,117.46656036376953,88.49179077148438,105.89791870117188,,,,
322561,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,62.71669006347656,74.46759796142578,,,,,,,,,75.26741298922937,,86.51524246401387,
322571,1,0,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.71669006347656,,1.0,95.98226928710938,95.98226928710938,,94.83136749267578,106.00343322753906,88.49179077148438,,70.20741086014408,93.46257493385106,77.43980552367508,101.3403159928136
322621,1,0,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.91841125488281,,1.0,95.98226928710938,95.98226928710938,,94.83136749267578,109.7440414428711,88.49179077148438,,122.18833665150568,182.40100800956884,137.10855039269083,202.07614131164812
322631,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,63.91841125488281,76.4139404296875,,,,,,,,,78.8531737866125,,90.92173390437573,
322651,1,1,1,1,1,0,0,0,3,1110,original_2010,1.0,1,1.0,62.71669006347656,73.32012176513672,1.0,98.8401870727539,98.8401870727539,,97.65501403808594,,88.49179077148438,,,,,
322661,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,63.91841125488281,73.32012176513672,,,,,,,,,79.66306259652106,,85.47836445710742,
322681,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,62.71669006347656,74.46759796142578,,,,,,,,,,,,
322691,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,63.91841125488281,73.32012176513672,,,,,,,,,75.97588105888744,,82.41575660098314,
322701,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,63.91841125488281,76.4139404296875,,,,,,,,,71.39391274849108,,77.43980552367508,
322721,1,1,1,0,0,0,1,1,3,1101,original_2010,1.0,1,1.0,66.34991455078125,,,,,,,,,,108.15566320048075,,118.83385389072092,
322731,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,63.91841125488281,74.46759796142578,,,,,,,,,82.72159941170499,,88.38077578716273,
322741,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,63.91841125488281,73.32012176513672,,,,,,,,,74.62359458150941,,82.48447540015027,
322761,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,60.21437454223633,74.16301727294922,1.0,101.40841674804688,101.40841674804688,131.4210662841797,100.19244384765625,125.77558898925781,93.43773651123047,114.06881713867188,77.23218578157349,105.05224318581801,84.27440097220135,115.52005483911553
322781,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,76.4139404296875,1.0,50.70420837402344,101.40841674804688,135.79061889648438,100.19244384765625,129.95742797851562,99.29039001464844,114.06881713867188,100.53806400576394,135.04713542625953,106.88370648465092,154.19550904271694
322801,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,65.68946838378906,80.75630950927734,1.0,109.0435562133789,109.0435562133789,135.79061889648438,107.73603820800781,129.95742797851562,93.43773651123047,114.06881713867188,78.8531737866125,116.44193022433994,95.65746274551967,143.53814342896223
322831,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,62.71669006347656,74.46759796142578,,,,,,,,,75.97588105888744,,83.74634226153863,
322841,1,1,0,0,1,1,1,1,3,1011,original_2010,1.0,1,,,,1.0,,,,,,93.43773651123047,114.06881713867188,84.5507557401937,132.34793355512323,,
322851,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,74.46759796142578,1.0,95.98226928710938,95.98226928710938,122.73908996582031,94.83136749267578,117.46656036376953,88.49179077148438,105.89791870117188,119.01566446814498,184.78150450322838,130.2392501550998,167.4395862325577
322871,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,60.21437454223633,74.46759796142578,,,,,,,,,,,,
322891,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.71669006347656,74.46759796142578,1.0,98.8401870727539,98.8401870727539,122.73908996582031,97.65501403808594,117.46656036376953,88.49179077148438,105.89791870117188,79.66306259652106,113.3589629146855,86.75967415154145,124.6627810840198
322901,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,73.31568908691406,88.61571502685547,,,,,,,,,,,,
322921,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,65.68946838378906,80.75630950927734,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,105.89791870117188,88.25316046139253,133.6793247544244,105.11545997046257,143.53814342896223
322981,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.50187301635742,76.4139404296875,1.0,109.0435562133789,109.0435562133789,135.79061889648438,107.73603820800781,129.95742797851562,99.29039001464844,117.6698226928711,112.83812546658059,134.97379270699957,129.0574704185301,159.4489149055561
323011,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,63.91841125488281,76.4139404296875,,,,,,,,,,,,
323031,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.71669006347656,74.46759796142578,1.0,47.99113464355469,95.98226928710938,122.73908996582031,94.83136749267578,117.46656036376953,88.49179077148438,105.89791870117188,88.25316046139253,121.61215473261353,105.50777999637242,132.94191336320768
323041,1,0,0,0,1,1,0,0,2,1010,original_2010,1.0,1,,,,1.0,,,,,,93.43773651123047,,,,,
323051,1,0,0,0,1,1,1,1,3,1011,original_2010,2.0,1,,,,1.0,,,,,,112.22427368164062,,71.50869974237756,100.58611446760911,,
323061,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,76.4139404296875,1.0,50.70420837402344,101.40841674804688,135.79061889648438,100.19244384765625,129.95742797851562,99.29039001464844,114.06881713867188,71.39391274849108,100.58611446760911,79.35378815843818,105.81674419792272
323071,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,63.91841125488281,73.32012176513672,1.0,50.70420837402344,101.40841674804688,131.4210662841797,100.19244384765625,125.77558898925781,93.43773651123047,114.06881713867188,,,,
323091,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,73.32012176513672,1.0,101.40841674804688,101.40841674804688,135.79061889648438,100.19244384765625,129.95742797851562,93.43773651123047,114.06881713867188,82.72159941170499,113.0713030649021,86.75967415154145,129.88466241516957
323101,1,1,1,1,1,0,0,0,3,1110,original_2010,2.0,1,1.0,62.71669006347656,73.32012176513672,1.0,101.40841674804688,101.40841674804688,,100.19244384765625,,93.43773651123047,,,,,
323131,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,62.71669006347656,74.46759796142578,,,,,,,,,76.2355960880759,,86.51524246401387,
323141,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.21437454223633,74.46759796142578,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,105.89791870117188,84.31776786366088,131.24488117706855,90.92173390437573,149.767143229729
323161,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.91841125488281,73.32012176513672,1.0,101.40841674804688,101.40841674804688,135.79061889648438,100.19244384765625,129.95742797851562,99.29039001464844,117.6698226928711,124.39963509784684,145.63876376445654,137.10855039269083,165.83352163376475
323171,1,0,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
323191,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,65.68946838378906,80.75630950927734,1.0,49.42009353637695,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,105.89791870117188,,,,
323221,1,0,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,,1.0,98.8401870727539,98.8401870727539,,97.65501403808594,108.03457641601562,88.49179077148438,,82.72159941170499,123.37590866491202,88.38077578716273,130.12813201570955
323231,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,76.4139404296875,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,105.89791870117188,89.32132226632393,131.24488117706855,93.48690982350598,129.88466241516957
323251,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.50187301635742,76.4139404296875,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,105.89791870117188,76.2355960880759,99.24446696320527,84.51345352218065,110.76567231522145
323261,1,0,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,73.31568908691406,,1.0,66.99362182617188,133.98724365234375,,132.38063049316406,139.40597534179688,112.22427368164062,,,,,
323271,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.91841125488281,74.46759796142578,1.0,98.8401870727539,98.8401870727539,122.73908996582031,97.65501403808594,117.46656036376953,88.49179077148438,105.89791870117188,87.81076519662948,125.4912391178246,94.51135498836192,134.3405623871392
323281,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.21437454223633,73.32012176513672,1.0,49.42009353637695,98.8401870727539,135.79061889648438,97.65501403808594,129.95742797851562,93.43773651123047,114.06881713867188,84.01034745088256,123.37590866491202,89.77622452846599,130.12813201570955
323291,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.50187301635742,80.75630950927734,1.0,47.99113464355469,95.98226928710938,131.4210662841797,94.83136749267578,125.77558898925781,88.49179077148438,105.89791870117188,108.15566320048075,131.17360342323767,112.90584312626417,131.66674716414707
323301,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,60.21437454223633,73.32012176513672,1.0,95.98226928710938,95.98226928710938,131.4210662841797,94.83136749267578,125.77558898925781,88.49179077148438,105.89791870117188,119.36612933290901,182.75272918818303,130.64473920892476,205.94165019819454
323311,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,63.50187301635742,76.4139404296875,,,,,,,,,72.93614742045582,,82.18072668136448,
323321,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,65.68946838378906,76.4139404296875,1.0,54.52177810668945,109.0435562133789,135.79061889648438,107.73603820800781,129.95742797851562,99.29039001464844,117.6698226928711,100.53806400576394,142.37203085402174,122.5915387923128,140.87026413662446
323341,1,1,0,0,0,0,0,0,1,1000,original_2010,2.0,1,,,,,,,,,,,,,,,
323351,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.50187301635742,76.4139404296875,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,105.89791870117188,93.36199521334376,131.17360342323767,96.87137351557622,128.63882107666169
323361,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.71669006347656,73.32012176513672,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,105.89791870117188,102.19624035445378,142.37203085402174,107.24912709512445,140.87026413662446
323371,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,62.71669006347656,73.32012176513672,1.0,90.2349853515625,90.2349853515625,122.73908996582031,89.15299987792969,117.46656036376953,82.08897399902344,97.92830657958984,76.2355960880759,100.53148717668907,85.75639488517558,110.76567231522145
323381,1,1,0,0,0,0,0,0,1,1000,original_2010,2.0,1,,,,,,,,,,,,,,,
323391,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.50187301635742,76.4139404296875,1.0,54.52177810668945,109.0435562133789,135.79061889648438,107.73603820800781,129.95742797851562,99.29039001464844,117.6698226928711,74.62359458150941,95.91426905018663,83.53920073722186,107.02590821262886
323421,1,1,0,0,0,0,1,1,2,1001,original_2010,1.0,1,,,,,,,,,,,,112.83812546658059,,,
323431,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.91841125488281,73.32012176513672,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,93.43773651123047,114.06881713867188,71.39391274849108,100.3200616330568,77.43980552367508,112.71232657856707
323461,1,1,1,1,0,0,0,0,2,1100,original_2010,2.0,1,1.0,65.68946838378906,80.75630950927734,,,,,,,,,,,,
323471,1,1,1,1,0,0,1,1,3,1101,original_2010,2.0,1,1.0,63.91841125488281,76.4139404296875,,,,,,,,,91.25923523927455,,99.67774197977998,
323501,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,62.71669006347656,74.46759796142578,1.0,98.8401870727539,98.8401870727539,122.73908996582031,97.65501403808594,117.46656036376953,88.49179077148438,105.89791870117188,83.26682006162825,108.3007606675625,93.94791813458855,118.42679738963268
323531,1,1,1,1,1,1,0,0,3,1110,original_2010,1.0,1,1.0,60.21437454223633,74.46759796142578,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,93.43773651123047,117.6698226928711,,,,
323551,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,62.71669006347656,73.32012176513672,1.0,98.8401870727539,98.8401870727539,131.4210662841797,97.65501403808594,125.77558898925781,88.49179077148438,114.06881713867188,91.56879639201571,121.78673239340758,97.24035670839699,148.33059102474718
323561,1,1,1,1,0,0,0,0,2,1100,original_2010,1.0,1,1.0,60.21437454223633,74.16301727294922,,,,,,,,,,,,
323581,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,66.34991455078125,82.90067291259766,1.0,109.0435562133789,109.0435562133789,141.48690795898438,107.73603820800781,135.40902709960938,99.29039001464844,117.6698226928711,87.81076519662948,133.6067248791632,100.70279148307478,128.879955339931
323601,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.50187301635742,76.4139404296875,1.0,101.40841674804688,101.40841674804688,131.4210662841797,100.19244384765625,125.77558898925781,93.43773651123047,114.06881713867188,84.31776786366088,121.61215473261353,90.31156538322573,128.07666773850164
323641,1,1,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,62.71957015991211,75.66504669189453,1.0,98.21875762939453,98.21875762939453,123.40650939941406,97.13292694091797,119.8726806640625,89.33990478515625,108.73381805419922,78.79925384958979,110.93834839110004,84.03100646840547,114.69638897173103
323651,1,0,1,1,1,1,1,1,4,1111,original_2010,2.0,1,1.0,63.92135238647461,,1.0,95.7313003540039,95.7313003540039,,94.6729736328125,102.96902465820312,84.61087036132812,,77.61310911312712,110.93834839110004,84.03100646840547,122.7034458735322
323661,1,1,0,0,0,0,0,0,1,1000,original_2010,1.0,1,,,,,,,,,,,,,,,
323691,1,1,0,0,1,1,0,0,2,1010,original_2010,2.0,1,,,,1.0,,,,,,107.30253601074219,125.69419860839844,,,,
323711,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,65.69248962402344,74.80509185791016,1.0,105.6137466430664,105.6137466430664,127.50958251953125,104.4461669921875,123.8582534790039,94.93588256835938,112.16641235351562,79.7046876149104,118.62846818072865,94.77763076857576,127.53862668379782
323721,1,1,1,1,0,0,1,1,3,1101,original_2010,1.0,1,1.0,62.71957015991211,75.97579956054688,,,,,,,,,82.31483150419014,,91.66514768694988,
323731,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,63.50479507446289,74.80509185791016,1.0,98.21875762939453,98.21875762939453,123.40650939941406,97.13292694091797,119.8726806640625,89.33990478515625,108.73381805419922,,,,
323741,1,1,0,0,0,0,1,1,2,1001,original_2010,1.0,1,,,,,,,,,,,,88.13347613307337,,,
323751,1,1,0,0,0,0,1,1,2,1001,original_2010,1.0,1,,,,,,,,,,,,83.5728316698476,,,
323761,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,63.92135238647461,74.80509185791016,1.0,95.7313003540039,95.7313003540039,123.40650939941406,94.6729736328125,119.8726806640625,84.61087036132812,100.94508361816406,113.25281376879906,145.04548232284145,100.25333837626675,159.4646067619796
323771,1,1,1,1,1,1,0,0,3,1110,original_2010,2.0,1,1.0,63.92135238647461,75.97579956054688,1.0,92.9632797241211,92.9632797241211,115.25398254394531,91.93555450439453,111.95360565185547,84.61087036132812,100.94508361816406,,,,
323791,1,1,1,1,1,1,1,1,4,1111,original_2010,1.0,1,1.0,66.35296630859375,82.39187622070312,1.0,52.8068733215332,105.6137466430664,127.50958251953125,104.4461669921875,123.8582534790039,94.93588256835938,112.16641235351562,83.5728316698476,112.16939917457854,91.66514768694988,120.09578972477105
